,h3_05,worldpop2023_sum,adj_at_least_one,adj_exposed_airpol15_pop,adj_exposed_heat32_pop,adj_exposed_drought20_pop,adj_exposed_flood5_pop
0,8552086bfffffff,264.25695654000003,0.0,298.0,0.0,0.0,0.0
1,8552086ffffffff,85.71356126,0.0,94.0,0.0,0.0,0.0
2,85520927fffffff,18.235771222,0.0,23.0,0.0,0.0,0.0
3,8552092ffffffff,5.379156621,0.0,8.0,0.0,0.0,0.0
4,8552094bfffffff,84.26184741,0.0,98.0,0.0,0.0,0.0
5,8552094ffffffff,131.50908971,0.0,147.0,0.0,0.0,0.0
6,8552096bfffffff,11.59598527,0.0,14.0,0.0,0.0,0.0
7,85520a03fffffff,547.6501544,0.0,605.0,0.0,0.0,0.0
8,85520a07fffffff,439.7592502,0.0,479.0,0.0,0.0,0.0
9,85520a0bfffffff,909.2398071,0.0,1020.0,0.0,0.0,0.0
10,85520a0ffffffff,927.9200781,0.0,1020.0,0.0,0.0,0.0
11,85520a13fffffff,710.3213996000001,0.0,790.0,0.0,0.0,0.0
12,85520a17fffffff,368.0616444,0.0,405.0,0.0,0.0,0.0
13,85520a1bfffffff,1674.2765648,412.0,1870.0,0.0,0.0,412.0
14,85520a23fffffff,185.87519808,0.0,199.0,0.0,0.0,0.0
15,85520a27fffffff,52.34057605,0.0,56.0,0.0,0.0,0.0
16,85520a2bfffffff,300.1558261,0.0,330.0,0.0,0.0,0.0
17,85520a2ffffffff,158.76493192,0.0,175.0,0.0,0.0,0.0
18,85520a33fffffff,229.93426720000002,0.0,246.0,0.0,0.0,0.0
19,85520a37fffffff,275.28273321,0.0,294.0,0.0,0.0,0.0
20,85520a3bfffffff,343.939415,0.0,376.0,0.0,0.0,0.0
21,85520a43fffffff,1661.2582783000003,0.0,1824.0,0.0,0.0,0.0
22,85520a47fffffff,1886.014702,924.0,2018.0,0.0,0.0,924.0
23,85520a4bfffffff,1825.9997047000002,0.0,2014.0,0.0,0.0,0.0
24,85520a4ffffffff,3083.4030657000003,0.0,3217.0,0.0,0.0,0.0
25,85520a53fffffff,2233.378795727,0.0,2489.0,0.0,0.0,0.0
26,85520a57fffffff,1084.773946,0.0,1052.0,0.0,0.0,0.0
27,85520a5bfffffff,3179.727655,1933.0,3438.0,0.0,0.0,1933.0
28,85520a63fffffff,553.9846542,0.0,619.0,0.0,0.0,0.0
29,85520a67fffffff,562.1941704999999,0.0,619.0,0.0,0.0,0.0
30,85520a6bfffffff,1947.7604979,0.0,2072.0,0.0,0.0,0.0
31,85520a6ffffffff,422.1211462,0.0,466.0,0.0,0.0,0.0
32,85520a73fffffff,1084.0566627,0.0,1205.0,0.0,0.0,0.0
33,85520a77fffffff,585.2396996,337.0,644.0,0.0,0.0,337.0
34,85520a7bfffffff,518.1214096,0.0,581.0,0.0,0.0,0.0
35,85520a83fffffff,365.52883155,0.0,430.0,0.0,0.0,0.0
36,85520a87fffffff,477.34136065999996,0.0,516.0,0.0,0.0,0.0
37,85520a8bfffffff,688.7559180000001,0.0,762.0,0.0,0.0,0.0
38,85520a8ffffffff,348.90367649999996,0.0,383.0,0.0,0.0,0.0
39,85520a9bfffffff,381.114140779,0.0,430.0,0.0,0.0,0.0
40,85520aa3fffffff,427.0291969,0.0,474.0,0.0,0.0,0.0
41,85520aa7fffffff,405.60426214,0.0,465.0,0.0,0.0,0.0
42,85520aabfffffff,394.0833431,0.0,411.0,0.0,0.0,0.0
43,85520aaffffffff,238.30429379999998,0.0,264.0,0.0,0.0,0.0
44,85520ab3fffffff,272.02861229999996,0.0,313.0,0.0,0.0,0.0
45,85520ab7fffffff,105.9209531,0.0,113.0,0.0,0.0,0.0
46,85520abbfffffff,357.1694635,0.0,377.0,0.0,0.0,0.0
47,85520ac3fffffff,965.497529998,0.0,1065.0,0.0,0.0,0.0
48,85520ac7fffffff,817.662576,0.0,876.0,0.0,0.0,0.0
49,85520acbfffffff,2918.1292959499997,0.0,3176.0,0.0,0.0,0.0
50,85520acffffffff,3238.0734483,0.0,3467.0,0.0,0.0,0.0
51,85520ad3fffffff,374.0402894,0.0,416.0,0.0,0.0,0.0
52,85520ad7fffffff,1309.5523562980002,0.0,1404.0,0.0,0.0,0.0
53,85520adbfffffff,1072.5781914,0.0,1183.0,0.0,0.0,0.0
54,85520b03fffffff,82.17128043,0.0,86.0,0.0,0.0,0.0
55,85520b07fffffff,115.07895698,0.0,123.0,0.0,0.0,0.0
56,85520b0bfffffff,102.54137223999999,0.0,112.0,0.0,0.0,0.0
57,85520b0ffffffff,67.67945886,0.0,74.0,0.0,0.0,0.0
58,85520b13fffffff,68.29015446,0.0,73.0,0.0,0.0,0.0
59,85520b17fffffff,119.212402,0.0,132.0,0.0,0.0,0.0
60,85520b1bfffffff,95.61636487,0.0,100.0,0.0,0.0,0.0
61,85520b23fffffff,134.20052755,0.0,145.0,0.0,0.0,0.0
62,85520b27fffffff,48.21342692,0.0,54.0,0.0,0.0,0.0
63,85520b2bfffffff,49.978875869999996,0.0,55.0,0.0,0.0,0.0
64,85520b2ffffffff,47.595394330000005,0.0,50.0,0.0,0.0,0.0
65,85520b33fffffff,52.76499467,0.0,58.0,0.0,0.0,0.0
66,85520b37fffffff,144.09575948,0.0,162.0,0.0,0.0,0.0
67,85520b3bfffffff,52.071963170000004,0.0,55.0,0.0,0.0,0.0
68,85520b43fffffff,191.82674258999998,0.0,208.0,0.0,0.0,0.0
69,85520b47fffffff,64.76143301,0.0,72.0,0.0,0.0,0.0
70,85520b4bfffffff,154.86839155,0.0,164.0,0.0,0.0,0.0
71,85520b4ffffffff,182.50573293000002,0.0,195.0,0.0,0.0,0.0
72,85520b53fffffff,243.49202818999998,0.0,275.0,0.0,0.0,0.0
73,85520b57fffffff,256.4937256,0.0,298.0,0.0,0.0,0.0
74,85520b5bfffffff,325.11366609,0.0,337.0,0.0,0.0,0.0
75,85520b63fffffff,70.31917702,0.0,77.0,0.0,0.0,0.0
76,85520b67fffffff,53.073168460000005,0.0,58.0,0.0,0.0,0.0
77,85520b6bfffffff,75.37047466,0.0,82.0,0.0,0.0,0.0
78,85520b6ffffffff,97.58676104,0.0,107.0,0.0,0.0,0.0
79,85520b73fffffff,136.38562994,0.0,150.0,0.0,0.0,0.0
80,85520b77fffffff,56.39483099,0.0,62.0,0.0,0.0,0.0
81,85520b7bfffffff,148.05701609,0.0,167.0,0.0,0.0,0.0
82,85520b83fffffff,109.72616264,0.0,129.0,0.0,0.0,0.0
83,85520b87fffffff,73.7820675,0.0,80.0,0.0,0.0,0.0
84,85520b8bfffffff,59.01809358,0.0,64.0,0.0,0.0,0.0
85,85520b8ffffffff,119.76548713,0.0,132.0,0.0,0.0,0.0
86,85520b93fffffff,,,,,,
87,85520b97fffffff,16.98487021,0.0,25.0,0.0,0.0,0.0
88,85520b9bfffffff,110.73510253,0.0,138.0,0.0,0.0,0.0
89,85520ba3fffffff,137.9254624,0.0,144.0,0.0,0.0,0.0
90,85520ba7fffffff,291.65335927,0.0,311.0,0.0,0.0,0.0
91,85520babfffffff,126.63051516,0.0,140.0,0.0,0.0,0.0
92,85520baffffffff,164.38165297,0.0,176.0,0.0,0.0,0.0
93,85520bb3fffffff,318.05488514,0.0,340.0,0.0,0.0,0.0
94,85520bb7fffffff,134.60155206,0.0,152.0,0.0,0.0,0.0
95,85520bbbfffffff,143.18945451000002,0.0,161.0,0.0,0.0,0.0
96,85520bc3fffffff,151.88355791,0.0,167.0,0.0,0.0,0.0
97,85520bc7fffffff,56.81750416,0.0,60.0,0.0,0.0,0.0
98,85520bcbfffffff,94.39958899999999,0.0,108.0,0.0,0.0,0.0
99,85520bcffffffff,43.10449359,0.0,47.0,0.0,0.0,0.0
100,85520bd3fffffff,59.58188769,0.0,65.0,0.0,0.0,0.0
101,85520bd7fffffff,68.09152268,0.0,72.0,0.0,0.0,0.0
102,85520bdbfffffff,139.01781979,0.0,159.0,0.0,0.0,0.0
103,85520e67fffffff,23.88089494,0.0,31.0,0.0,0.0,0.0
104,85520e6bfffffff,244.72516796,0.0,281.0,0.0,0.0,0.0
105,85520e6ffffffff,378.19096399,0.0,400.0,0.0,0.0,0.0
106,85521803fffffff,36165.312032102,10706.0,39898.0,0.0,0.0,10706.0
107,85521807fffffff,87140.4122487,0.0,97294.0,0.0,0.0,0.0
108,8552180bfffffff,237787.27446996002,55893.0,259060.0,0.0,0.0,55893.0
109,8552180ffffffff,43386.1563313,4641.0,47140.0,0.0,0.0,4641.0
110,85521813fffffff,25788.252698900003,17960.0,29108.0,0.0,0.0,17960.0
111,85521817fffffff,13730.228810637,0.0,14442.0,0.0,0.0,0.0
112,8552181bfffffff,89020.4156053,41122.0,99740.0,16124.0,0.0,24998.0
113,85521823fffffff,21497.025953,0.0,23345.0,0.0,0.0,0.0
114,85521827fffffff,21687.6087167,0.0,23906.0,0.0,0.0,0.0
115,8552182bfffffff,64813.113788329996,0.0,68319.0,0.0,0.0,0.0
116,8552182ffffffff,76976.03128161,7896.0,84631.0,0.0,7896.0,0.0
117,85521833fffffff,27767.7732188,0.0,30382.0,0.0,0.0,0.0
118,85521837fffffff,13054.2754122,0.0,13862.0,0.0,0.0,0.0
119,8552183bfffffff,65817.57473118,63626.0,72311.0,0.0,0.0,63626.0
120,85521843fffffff,148638.772673,156699.0,156699.0,156699.0,156699.0,0.0
121,85521847fffffff,188816.233125521,50180.0,206358.0,50180.0,0.0,0.0
122,8552184bfffffff,87305.00125100001,98231.0,98231.0,98231.0,98231.0,0.0
123,8552184ffffffff,112611.140606,126598.0,126598.0,126598.0,35534.0,0.0
124,85521853fffffff,37846.3897685,43077.0,43077.0,43077.0,42081.0,0.0
125,85521857fffffff,113810.396597,94762.0,126097.0,94762.0,14544.0,0.0
126,8552185bfffffff,89060.84182999999,99015.0,99015.0,99015.0,99015.0,0.0
127,85521863fffffff,90572.938032,68473.0,98951.0,0.0,0.0,68473.0
128,85521867fffffff,54857.5377128,0.0,58430.0,0.0,0.0,0.0
129,8552186bfffffff,119908.2746896,20943.0,129932.0,12412.0,0.0,20943.0
130,8552186ffffffff,170775.209255357,0.0,186617.0,0.0,0.0,0.0
131,85521873fffffff,197580.5384941,38237.0,218183.0,0.0,0.0,38237.0
132,85521877fffffff,70860.571629,68163.0,80815.0,0.0,0.0,68163.0
133,8552187bfffffff,138706.81345390002,22538.0,148319.0,7043.0,0.0,15495.0
134,85521883fffffff,12228.554089353,0.0,13451.0,0.0,0.0,0.0
135,85521887fffffff,6744.339717299999,0.0,7165.0,0.0,0.0,0.0
136,8552188bfffffff,13993.16801649,0.0,15129.0,0.0,0.0,0.0
137,8552188ffffffff,8225.763701501,5418.0,8769.0,0.0,0.0,5418.0
138,85521893fffffff,32829.213789,0.0,36349.0,0.0,0.0,0.0
139,85521897fffffff,50397.810673,0.0,56293.0,0.0,0.0,0.0
140,8552189bfffffff,29447.68502,0.0,31753.0,0.0,0.0,0.0
141,855218a3fffffff,4940.104793,0.0,5525.0,0.0,0.0,0.0
142,855218a7fffffff,12241.676577,0.0,13222.0,0.0,0.0,0.0
143,855218abfffffff,25370.330221,0.0,28515.0,0.0,0.0,0.0
144,855218affffffff,26497.8946103,0.0,29307.0,0.0,0.0,0.0
145,855218b3fffffff,4806.3051673,0.0,5630.0,0.0,0.0,0.0
146,855218b7fffffff,7589.74038064,0.0,8604.0,0.0,0.0,0.0
147,855218bbfffffff,12833.52182851,0.0,14062.0,0.0,0.0,0.0
148,855218c3fffffff,445.13205528000003,627.0,627.0,627.0,0.0,0.0
149,855218c7fffffff,84782.61120935,37807.0,92047.0,37807.0,0.0,0.0
150,855218cbfffffff,7821.819415,7844.0,7844.0,7844.0,7844.0,0.0
151,855218cffffffff,84898.272852,92637.0,92637.0,92637.0,29817.0,0.0
152,855218d3fffffff,1093.2896414000002,1236.0,1236.0,1236.0,254.0,0.0
153,855218d7fffffff,15549.76132943,13062.0,16642.0,13062.0,0.0,0.0
154,855218dbfffffff,0.0,0.0,0.0,0.0,0.0,0.0
155,85521903fffffff,5084.95056548,0.0,5569.0,0.0,0.0,0.0
156,85521907fffffff,25343.610546699998,0.0,28259.0,0.0,0.0,0.0
157,8552190bfffffff,969.2609838999999,0.0,1092.0,0.0,0.0,0.0
158,8552190ffffffff,1109.4942603270001,0.0,1249.0,0.0,0.0,0.0
159,85521913fffffff,22664.4896135,0.0,24319.0,0.0,0.0,0.0
160,85521917fffffff,4454.224170500001,0.0,4962.0,0.0,0.0,0.0
161,8552191bfffffff,13956.0636386,1123.0,15897.0,0.0,0.0,1123.0
162,85521923fffffff,1406.336538738,0.0,1556.0,0.0,0.0,0.0
163,85521927fffffff,1048.69974467,0.0,1174.0,0.0,0.0,0.0
164,8552192bfffffff,2077.8933188720002,0.0,2362.0,0.0,0.0,0.0
165,8552192ffffffff,7922.5198120000005,0.0,8601.0,0.0,0.0,0.0
166,85521933fffffff,3195.4628703000003,0.0,3482.0,0.0,0.0,0.0
167,85521937fffffff,811.0061261000001,0.0,881.0,0.0,0.0,0.0
168,8552193bfffffff,1372.54090624,0.0,1464.0,0.0,0.0,0.0
169,85521943fffffff,8112.1827187,845.0,8953.0,0.0,0.0,845.0
170,85521947fffffff,370.97130002,247.0,409.0,0.0,0.0,247.0
171,8552194bfffffff,20483.1667801,0.0,22283.0,0.0,0.0,0.0
172,8552194ffffffff,9549.744483,3823.0,10502.0,0.0,0.0,3823.0
173,85521953fffffff,18950.44717034,0.0,21041.0,0.0,0.0,0.0
174,85521957fffffff,3672.4088608,2122.0,4125.0,0.0,1669.0,453.0
175,8552195bfffffff,31164.077896000003,2263.0,34458.0,0.0,0.0,2263.0
176,85521963fffffff,786.6358264600001,0.0,852.0,0.0,0.0,0.0
177,85521967fffffff,3826.10706064,0.0,4323.0,0.0,0.0,0.0
178,8552196bfffffff,1873.0743674999999,0.0,2011.0,0.0,0.0,0.0
179,8552196ffffffff,1391.1209475,0.0,1466.0,0.0,0.0,0.0
180,85521973fffffff,543.6204976399999,0.0,587.0,0.0,0.0,0.0
181,85521977fffffff,554.750319856,0.0,614.0,0.0,0.0,0.0
182,8552197bfffffff,1178.49171044,525.0,1292.0,0.0,0.0,525.0
183,85521983fffffff,10467.51831539,0.0,11679.0,0.0,0.0,0.0
184,85521987fffffff,3521.618501,0.0,3844.0,0.0,0.0,0.0
185,8552198bfffffff,50300.08453752,0.0,54883.0,0.0,0.0,0.0
186,8552198ffffffff,3182.0353569599997,0.0,3589.0,0.0,0.0,0.0
187,85521993fffffff,18904.9041861,0.0,20748.0,0.0,0.0,0.0
188,85521997fffffff,5202.420528,0.0,5734.0,0.0,0.0,0.0
189,8552199bfffffff,23519.5647615,0.0,25720.0,0.0,0.0,0.0
190,855219a3fffffff,1661.5298306599998,0.0,1848.0,0.0,0.0,0.0
191,855219a7fffffff,1002.1267962000001,0.0,1062.0,0.0,0.0,0.0
192,855219abfffffff,18283.0134,0.0,19186.0,0.0,0.0,0.0
193,855219affffffff,1091.804982464,0.0,1169.0,0.0,0.0,0.0
194,855219b3fffffff,1744.6776502,0.0,1935.0,0.0,0.0,0.0
195,855219b7fffffff,1128.9872072,0.0,1170.0,0.0,0.0,0.0
196,855219bbfffffff,3907.2774169000004,0.0,4345.0,0.0,0.0,0.0
197,855219c3fffffff,8616.3206715,2728.0,9407.0,0.0,0.0,2728.0
198,855219c7fffffff,14975.134778000001,0.0,16913.0,0.0,0.0,0.0
199,855219cbfffffff,5396.2122691,1556.0,6185.0,0.0,0.0,1556.0
200,855219cffffffff,13467.9494565,9113.0,14417.0,0.0,0.0,9113.0
201,855219d3fffffff,4246.9410536,1475.0,4604.0,0.0,0.0,1475.0
202,855219d7fffffff,25670.038385,17122.0,28199.0,0.0,0.0,17122.0
203,855219dbfffffff,9545.04442,8138.0,10119.0,0.0,8138.0,1567.0
204,85521a03fffffff,17622.6487724,19345.0,19345.0,19345.0,0.0,0.0
205,85521a07fffffff,121142.36956076999,134802.0,134802.0,134802.0,131276.0,0.0
206,85521a0bfffffff,8427.798542999999,9754.0,9754.0,9754.0,0.0,0.0
207,85521a0ffffffff,18810.9782531,20944.0,20944.0,20944.0,5613.0,0.0
208,85521a13fffffff,37077.715232,39825.0,39825.0,39825.0,17523.0,0.0
209,85521a17fffffff,16730.920963,19490.0,19490.0,19490.0,11020.0,0.0
210,85521a1bfffffff,,,,,,
211,85521a23fffffff,90521.58894049999,96843.0,96843.0,96843.0,96843.0,0.0
212,85521a27fffffff,61583.618044539,67677.0,67677.0,35994.0,64899.0,17778.0
213,85521a2bfffffff,40696.404694,45706.0,45706.0,45706.0,45706.0,0.0
214,85521a2ffffffff,92522.44425,101655.0,101655.0,101655.0,101655.0,0.0
215,85521a33fffffff,77246.4630524,87738.0,87738.0,87738.0,87738.0,0.0
216,85521a37fffffff,99559.92659675001,96581.0,109013.0,29987.0,96517.0,0.0
217,85521a3bfffffff,61057.4969616,69311.0,69311.0,69311.0,69311.0,0.0
218,85521a47fffffff,1032.58293858,0.0,1010.0,0.0,0.0,0.0
219,85521a57fffffff,2662.8037139529997,2944.0,3110.0,2944.0,0.0,0.0
220,85521a63fffffff,8174.419943000001,8815.0,8815.0,8815.0,0.0,0.0
221,85521a67fffffff,24667.394707,27256.0,27256.0,27256.0,20150.0,0.0
222,85521a6ffffffff,4216.2144741,10236.0,10236.0,10236.0,0.0,0.0
223,85521a73fffffff,3685.968743,1984.0,3939.0,1984.0,0.0,0.0
224,85521a77fffffff,23024.933693,24921.0,24921.0,24921.0,7624.0,0.0
225,85521a83fffffff,15549.6166399,17485.0,17485.0,17485.0,4613.0,0.0
226,85521a87fffffff,12986.6083187,14225.0,14225.0,14225.0,12072.0,0.0
227,85521a8bfffffff,26144.09298275,29891.0,29891.0,29891.0,0.0,0.0
228,85521a8ffffffff,86138.503369,92893.0,92893.0,92893.0,92893.0,0.0
229,85521a93fffffff,1906.423452653,2068.0,2068.0,2068.0,0.0,0.0
230,85521a97fffffff,11732.451107,13043.0,13043.0,13043.0,10398.0,0.0
231,85521a9bfffffff,,,,,,
232,85521aa3fffffff,67991.893993,75835.0,75835.0,75835.0,75835.0,25910.0
233,85521aa7fffffff,63638.677935,70167.0,70167.0,70167.0,18042.0,40443.0
234,85521aabfffffff,85647.970972257,92384.0,92384.0,92384.0,92384.0,0.0
235,85521aaffffffff,51785.28779038,56986.0,56986.0,47499.0,56891.0,0.0
236,85521ab3fffffff,90992.25995,99010.0,99010.0,99010.0,99010.0,0.0
237,85521ab7fffffff,77410.88133635001,85379.0,85379.0,85379.0,46833.0,14462.0
238,85521abbfffffff,63651.9651418,68970.0,68970.0,68970.0,68970.0,0.0
239,85521ac7fffffff,653.3153711,594.0,594.0,594.0,0.0,0.0
240,85521acbfffffff,233.79685859,0.0,204.0,0.0,0.0,0.0
241,85521acffffffff,1481.58324963,1426.0,1426.0,1426.0,0.0,0.0
242,85521ad3fffffff,1581.95594246,0.0,1648.0,0.0,0.0,0.0
243,85521ad7fffffff,191.52775716999997,46.0,161.0,46.0,0.0,0.0
244,85521b03fffffff,50631.407776511995,11019.0,54226.0,0.0,0.0,11019.0
245,85521b07fffffff,41052.48525,14797.0,47872.0,0.0,0.0,14797.0
246,85521b0bfffffff,34183.28693329,0.0,38268.0,0.0,0.0,0.0
247,85521b0ffffffff,38959.137888,8259.0,43898.0,0.0,0.0,8259.0
248,85521b13fffffff,78404.363560203,8921.0,85216.0,0.0,0.0,8921.0
249,85521b17fffffff,42054.1885513,27834.0,45325.0,0.0,11310.0,27834.0
250,85521b1bfffffff,38101.31874304,5691.0,43711.0,0.0,0.0,5691.0
251,85521b23fffffff,53412.171780909994,56235.0,60329.0,0.0,14395.0,56235.0
252,85521b27fffffff,28409.539702478003,2716.0,31403.0,0.0,2716.0,0.0
253,85521b2bfffffff,20217.5897215,22604.0,22870.0,0.0,0.0,22604.0
254,85521b2ffffffff,51396.699806035,27639.0,54681.0,0.0,27639.0,0.0
255,85521b33fffffff,628273.40770684,256019.0,686267.0,0.0,256019.0,0.0
256,85521b37fffffff,24031.6450479,0.0,27926.0,0.0,0.0,0.0
257,85521b3bfffffff,13068.114972,12252.0,14443.0,0.0,0.0,12252.0
258,85521b43fffffff,61911.087009760005,17021.0,66454.0,5849.0,17021.0,9841.0
259,85521b47fffffff,45431.372977420004,0.0,50319.0,0.0,0.0,0.0
260,85521b4bfffffff,71481.078061,80184.0,80184.0,62765.0,80184.0,37595.0
261,85521b4ffffffff,55088.24232396,17664.0,60967.0,0.0,0.0,17664.0
262,85521b53fffffff,50919.7701019,55718.0,55718.0,0.0,32804.0,55718.0
263,85521b57fffffff,37999.418636300004,2969.0,40820.0,0.0,0.0,2969.0
264,85521b5bfffffff,78517.82890400001,87015.0,88394.0,87015.0,87015.0,11820.0
265,85521b63fffffff,28227.345854995998,30486.0,31717.0,0.0,0.0,30486.0
266,85521b67fffffff,63046.18099,52170.0,69644.0,0.0,0.0,52170.0
267,85521b6bfffffff,40567.8162431,41636.0,44222.0,0.0,41636.0,5065.0
268,85521b6ffffffff,65643.049142,25415.0,72796.0,0.0,25415.0,0.0
269,85521b73fffffff,22242.637285,0.0,24914.0,0.0,0.0,0.0
270,85521b77fffffff,5632.024071,4933.0,6372.0,0.0,0.0,4933.0
271,85521b7bfffffff,13329.89787202,13420.0,14324.0,0.0,0.0,13420.0
272,85521b83fffffff,162357.177605,157272.0,177857.0,0.0,133075.0,24197.0
273,85521b87fffffff,107337.24959588,68234.0,119551.0,0.0,68234.0,68234.0
274,85521b8bfffffff,79390.42904660001,0.0,88082.0,0.0,0.0,0.0
275,85521b8ffffffff,38895.256346414,23677.0,43006.0,0.0,0.0,23677.0
276,85521b93fffffff,58234.385883723,24781.0,65572.0,0.0,24781.0,0.0
277,85521b97fffffff,103220.1348109,113787.0,113787.0,0.0,113787.0,0.0
278,85521b9bfffffff,95775.98855417999,0.0,105876.0,0.0,0.0,0.0
279,85521ba3fffffff,336548.9333908,133213.0,369873.0,0.0,133213.0,0.0
280,85521ba7fffffff,24791.304960592002,0.0,26495.0,0.0,0.0,0.0
281,85521babfffffff,2742738.3089,24144.0,3023416.0,0.0,24144.0,0.0
282,85521baffffffff,295214.23976100003,0.0,333803.0,0.0,0.0,0.0
283,85521bb3fffffff,30634.218134000002,13730.0,33355.0,0.0,0.0,13730.0
284,85521bb7fffffff,21817.298134113,2897.0,24497.0,0.0,0.0,2897.0
285,85521bbbfffffff,244713.30397623,238791.0,273208.0,0.0,238791.0,18372.0
286,85521bc3fffffff,119168.626989,0.0,139473.0,0.0,0.0,0.0
287,85521bc7fffffff,60490.035825650004,0.0,66091.0,0.0,0.0,0.0
288,85521bcbfffffff,75776.72250590101,15232.0,83240.0,0.0,15232.0,0.0
289,85521bcffffffff,21327.54880332,5639.0,23751.0,0.0,0.0,5639.0
290,85521bd3fffffff,158298.9664101,17750.0,172664.0,0.0,0.0,17750.0
291,85521bd7fffffff,235615.18137,0.0,262881.0,0.0,0.0,0.0
292,85521bdbfffffff,138577.0695676,44337.0,152281.0,0.0,44337.0,0.0
293,85521c03fffffff,44681.12271,16739.0,46603.0,0.0,16739.0,0.0
294,85521c07fffffff,36416.8706693,0.0,41243.0,0.0,0.0,0.0
295,85521c0bfffffff,573.87973466,427.0,508.0,0.0,427.0,0.0
296,85521c0ffffffff,48890.7101694,0.0,55760.0,0.0,0.0,0.0
297,85521c13fffffff,4596.004147,1195.0,4488.0,0.0,1195.0,0.0
298,85521c17fffffff,19597.96071069,14773.0,21610.0,0.0,14773.0,0.0
299,85521c23fffffff,61299.876124,0.0,66706.0,0.0,0.0,0.0
300,85521c27fffffff,170931.53024999998,0.0,185754.0,0.0,0.0,0.0
301,85521c2bfffffff,52121.85622753,0.0,58422.0,0.0,0.0,0.0
302,85521c2ffffffff,65733.78189,0.0,71835.0,0.0,0.0,0.0
303,85521c33fffffff,21054.522152,599.0,22768.0,0.0,0.0,599.0
304,85521c37fffffff,1926.352996132,0.0,2154.0,0.0,0.0,0.0
305,85521c3bfffffff,31137.7718466,0.0,32166.0,0.0,0.0,0.0
306,85521c63fffffff,12643.047550279,1419.0,14930.0,437.0,982.0,0.0
307,85521c67fffffff,37873.9977677,0.0,40927.0,0.0,0.0,0.0
308,85521c6bfffffff,0.0,0.0,0.0,0.0,0.0,0.0
309,85521c6ffffffff,15017.777415752,8533.0,15995.0,8533.0,5832.0,0.0
310,85521c73fffffff,7009.81845789,1347.0,7693.0,0.0,1347.0,0.0
311,85521c77fffffff,48993.22857541,0.0,53082.0,0.0,0.0,0.0
312,85521c7bfffffff,,,,,,
313,85521c87fffffff,,,,,,
314,85521c8ffffffff,5261.9487613,0.0,5495.0,0.0,0.0,0.0
315,85521ca3fffffff,111.314398847,0.0,125.0,0.0,0.0,0.0
316,85521ca7fffffff,,,,,,
317,85521cabfffffff,590.6953421000001,0.0,660.0,0.0,0.0,0.0
318,85521caffffffff,1369.1322123500001,738.0,1436.0,0.0,0.0,738.0
319,85521cbbfffffff,1399.7620132,0.0,1487.0,0.0,0.0,0.0
320,85521d03fffffff,2199.21322607,0.0,2575.0,0.0,0.0,0.0
321,85521d07fffffff,3369.5378064389997,0.0,3845.0,0.0,0.0,0.0
322,85521d0bfffffff,14322.36186163,0.0,15783.0,0.0,0.0,0.0
323,85521d0ffffffff,10661.0438555,0.0,11705.0,0.0,0.0,0.0
324,85521d13fffffff,2920.9937321999996,0.0,3485.0,0.0,0.0,0.0
325,85521d17fffffff,1548.3339442,0.0,1708.0,0.0,0.0,0.0
326,85521d1bfffffff,2674.1634943999998,0.0,3033.0,0.0,0.0,0.0
327,85521d23fffffff,5387.5642853,0.0,6122.0,0.0,0.0,0.0
328,85521d27fffffff,1968.378168574,1006.0,2177.0,0.0,0.0,1006.0
329,85521d2bfffffff,18529.44525745,0.0,20844.0,0.0,0.0,0.0
330,85521d2ffffffff,6656.4715111880005,0.0,7429.0,0.0,0.0,0.0
331,85521d33fffffff,3536.3914278800003,0.0,4019.0,0.0,0.0,0.0
332,85521d37fffffff,8390.7267574,4260.0,9314.0,0.0,0.0,4260.0
333,85521d3bfffffff,14261.244833,0.0,15458.0,0.0,0.0,0.0
334,85521d43fffffff,2229.6809703500003,0.0,2493.0,0.0,0.0,0.0
335,85521d47fffffff,4414.439948867999,0.0,4785.0,0.0,0.0,0.0
336,85521d4bfffffff,22072.2718184,0.0,24218.0,0.0,0.0,0.0
337,85521d4ffffffff,5195.4378065,0.0,5782.0,0.0,0.0,0.0
338,85521d53fffffff,5218.20279339,0.0,5624.0,0.0,0.0,0.0
339,85521d57fffffff,1327.226098,0.0,1512.0,0.0,0.0,0.0
340,85521d5bfffffff,113382.025509,0.0,123492.0,0.0,0.0,0.0
341,85521d63fffffff,56302.49891,0.0,62834.0,0.0,0.0,0.0
342,85521d67fffffff,48592.93953,0.0,50830.0,0.0,0.0,0.0
343,85521d6bfffffff,46289.870821913,50888.0,52189.0,0.0,0.0,50888.0
344,85521d6ffffffff,38167.67440879,0.0,39118.0,0.0,0.0,0.0
345,85521d73fffffff,10085.583502088,0.0,11245.0,0.0,0.0,0.0
346,85521d77fffffff,16986.277443,0.0,18221.0,0.0,0.0,0.0
347,85521d7bfffffff,17365.94695713,8214.0,19311.0,0.0,0.0,8214.0
348,85521d83fffffff,102.1965887,0.0,94.0,0.0,0.0,0.0
349,85521d87fffffff,109.63083212,0.0,132.0,0.0,0.0,0.0
350,85521d8bfffffff,1325.10705573,0.0,1396.0,0.0,0.0,0.0
351,85521d8ffffffff,2146.097089,0.0,2489.0,0.0,0.0,0.0
352,85521da3fffffff,1045.8042762,0.0,1118.0,0.0,0.0,0.0
353,85521da7fffffff,184.1015305,0.0,205.0,0.0,0.0,0.0
354,85521dabfffffff,874.0372904999999,0.0,919.0,0.0,0.0,0.0
