h3_05,population_score,displacement_score,climate_score,conflict_score,food_nutrition_security_score,access_services_score,economic_activity_score
85525d53fffffff,0.02319663830431131,0.00018120067839583168,0.6416343429737399,0.000264665217909685,0.02853493265549179,0.6926107184666949,0.625672488942535
85525d57fffffff,0.041894951203346534,0.0005438421044383086,0.6439445889328981,0.003278124047304987,0.091246559,0.7348883578273184,0.05964137435888001
85525d5bfffffff,0.034238161346384854,0.0006979191959818121,0.664493639051142,0.36170545168729995,0.04342264715745207,0.6682343012958218,0.6536590718781329
85525d63fffffff,0.04328156673328928,0.0005510653829409247,0.622977047,0.0,0.091246559,0.6438837750232758,0.14106176094443212
85525d67fffffff,0.042858127158025984,0.000548859564590338,0.6293800382103668,0.0010010615230225514,0.091246559,0.6716744214262826,0.11619790130268787
85525d6bfffffff,0.04316783050793007,0.0005537018197169787,0.6235842465739304,0.005458341840505398,0.09059624937724717,0.6442041387793339,0.1482380642776724
85525d6ffffffff,0.04328156673328928,0.0005510653829409247,0.622977047,0.0,0.091246559,0.6438837750232758,0.14106176094443212
85525d73fffffff,0.04289036809201499,0.0005490275168744125,0.6288925107589771,0.0009248401200924106,0.091246559,0.6695584255474509,0.1180910499459698
85525d77fffffff,0.041636696938093236,0.0005424967838053498,0.6478497501106847,0.0038886678490759807,0.091246559,0.7518377725419454,0.04447699630293821
85525d7bfffffff,0.04328156673328928,0.0005510653829409247,0.622977047,0.0,0.091246559,0.6438837750232758,0.14106176094443212
85525d83fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525d87fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525d8bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525d8ffffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525d93fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525d97fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525d9bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525da3fffffff,0.12269993027331556,0.013579705549165936,0.658065747287863,0.007739728167313382,0.04282075901266881,0.659258646644906,0.25010230952882906
85525da7fffffff,0.12979966016215852,0.014467566126315501,0.658746739,0.008246275718670816,0.04562328,0.6563244230657275,0.21046444661989056
85525dabfffffff,0.022839723469512723,0.0007175007974110694,0.649282208773096,0.001048958262830681,0.014051656777793844,0.7131186305582299,0.7159840460875415
85525daffffffff,0.1033366930599615,0.010623780718762415,0.6592682305600376,0.00648391039439504,0.050239372535526766,0.6667222036921493,0.26331332333962687
85525db3fffffff,0.02168020343399152,0.0009466287449341216,0.6483761396806724,0.0005322292806767612,0.002944607520402967,0.7010087510988695,0.8140964538480435
85525db7fffffff,0.09537687391240501,0.010162805896657955,0.6554449750580243,0.005790298046461848,0.03203535730184909,0.6705509010664997,0.40264720620002775
85525dbbfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525dc3fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525dc7fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525dcbfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525dcffffffff,0.022318211442348898,0.00017228363934690622,0.6502519524845197,0.0015685573228892814,0.027508546897651594,0.7294855468501972,0.6013261698950764
85525dd3fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525dd7fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525ddbfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525e03fffffff,0.08959248232149748,0.0002820287118489437,0.32471221,0.0,0.172941355,0.7836245198107019,0.343316504083442
85525e07fffffff,0.0848136839976276,0.00032929855616317276,0.43262570094092717,0.0003677515213311908,0.15681775816657767,0.7659483324264754,0.5657345575770779
85525e0bfffffff,0.0928469633777254,0.0003268003331423718,0.3300037099980638,0.007390922557782822,0.1720886038134369,0.7830388748527898,0.3489880733456615
85525e0ffffffff,0.15850708710972647,0.0012300811152453225,0.43676129702898897,0.15650498444761596,0.1548840948748474,0.7712233135589396,0.4634136708765858
85525e13fffffff,0.07278939427746363,0.00021001222230029626,0.45161294892948023,0.12107573166913464,0.15851633043891658,0.7762235812367326,0.5129036541353017
85525e17fffffff,0.051774442917049836,0.00011998508465083479,0.6103661118245728,0.2724796947455975,0.14046825162221468,0.766958097332128,0.7251049695294278
85525e1bfffffff,0.08959248232149748,0.0002820287118489437,0.32471221,0.0,0.172941355,0.7836245198107019,0.343316504083442
85525e23fffffff,0.07607040928494604,0.00041578331790769157,0.630063892,0.0010405885734713978,0.127318075,0.7336080343642685,0.9726699440405038
85525e27fffffff,0.11897484723395549,0.0009457600555621491,0.6198818841894167,0.226034350072969,0.127318075,0.7372137561225274,0.9763694836232382
85525e2bfffffff,0.15595894167103033,0.001378657559913999,0.6205910537724255,0.1689500619025371,0.12731807499999998,0.7415626712069681,0.8339100130922047
85525e2ffffffff,0.07607040928494604,0.00041578331790769157,0.630063892,0.0010405885734713978,0.127318075,0.7336080343642685,0.9726699440405038
85525e33fffffff,0.07811546209529953,0.00044104481691742853,0.6295785635658454,0.011764983211000331,0.127318075,0.7337799021655398,0.9728462836963145
85525e37fffffff,0.13015730431607778,0.0010838912701089413,0.617228082606303,0.28467590796270414,0.127318075,0.7381535383627639,0.9773337182009455
85525e3bfffffff,0.1468671682590102,0.0012449175847024999,0.5969385349296017,0.14744232469169175,0.13103263176505947,0.7446200082113694,0.8003732278952612
85525e43fffffff,0.08984706541618576,0.00028553099000210117,0.32512613972390236,0.0005781579013222188,0.17287464819411497,0.7835787074974029,0.3437601648789941
85525e47fffffff,0.2335668881395463,0.002262672464835842,0.558801932737683,0.3269657021563184,0.13521664765806876,0.7577162771818549,0.5942200430735889
